"","ws","datetime","date","Ca","Mg","K","Na","Al","NH4","pH","SO4","NO3","Cl","PO4","DIC","SiO2","ANC","sp.cond","temp","Q","hydro.limb","canonical","note"
"19397",8,2012-02-06 10:20:00,2012-02-06,0.67,0.29,0.11,0.74,NA,0.005,5.84,2.64,0.62,0.32,0.003,49,5.87,11.7,11.9,0.1,3.18,"L",TRUE,0
"19398",8,2012-02-13 10:45:00,2012-02-13,0.72,0.31,0.09,0.86,NA,0.003,5.93,2.89,0.59,0.33,0.003,60,6.4,15.4,12.6,0.1,1.5,"L",TRUE,0
"19399",8,2012-02-20 09:35:00,2012-02-20,0.7,0.31,0.14,0.89,NA,0.001,6.06,2.87,0.55,0.31,0.003,63,6.79,18.9,11.8,0.1,1.41,"L",TRUE,0
"19400",8,2012-02-27 15:50:00,2012-02-27,0.74,0.33,0.14,0.96,NA,0.002,6.11,2.9,0.55,0.31,0.003,78,7.15,21.8,13.3,0.5,1.02,"L",TRUE,0
"19401",8,2012-03-05 11:05:00,2012-03-05,0.74,0.33,0.15,0.99,NA,0.004,6.2,2.86,0.59,0.31,0.003,64,7.2,23.9,12.9,0.2,0.88,"L",TRUE,0
"19402",8,2012-03-12 09:35:00,2012-03-12,0.77,0.33,0.15,0.76,NA,0.005,5.82,2.7,0.82,0.33,0.003,51,5.4,14.5,11.8,0.7,3.47,"L",TRUE,0
"19403",8,2012-03-19 08:10:00,2012-03-19,0.58,0.2,0.13,0.46,NA,0.005,4.94,1.99,1.56,0.29,0.002,35,3.38,-13.1,12.5,1.1,131.38,"F",TRUE,0
"19404",8,2012-03-26 09:35:00,2012-03-26,0.59,0.21,0.12,0.52,NA,0.005,5.23,2.17,0.9,0.27,0.002,36,3.94,3.7,10.5,0.7,3.47,"L",TRUE,0
"19405",8,2012-04-02 10:35:00,2012-04-02,0.67,0.26,0.13,0.69,NA,0.005,5.7,2.64,0.69,0.29,0.003,39,5.22,6.4,11,1.6,3.62,"L",TRUE,0
"19406",8,2012-04-09 10:25:00,2012-04-09,0.72,0.28,0.21,0.84,NA,0.005,5.86,2.77,0.58,0.3,0.003,44,5.77,12,11.5,1.6,2.41,"L",TRUE,0
"19407",8,2012-04-16 10:20:00,2012-04-16,0.72,0.28,0.15,0.88,NA,0.005,5.93,2.83,0.43,0.3,0.004,45,5.75,13.3,11.3,7.9,2.38,"L",TRUE,0
"19408",8,2012-04-23 11:25:00,2012-04-23,0.2,0.03,0.09,0.11,NA,0.004,4.84,1.84,0.98,0.3,0.002,30,NA,-25.4,14.1,4.4,281.02,"F",TRUE,0
"19409",8,2012-04-30 11:00:00,2012-04-30,0.63,0.24,0.12,0.6,NA,0.005,5.49,2.65,0.49,0.32,0.004,35,4.79,3,10.5,4.2,7.13,"L",TRUE,0
"19410",8,2012-05-07 10:00:00,2012-05-07,0.6,0.22,0.12,0.57,NA,0.005,5.42,2.59,0.33,0.29,0.005,34,4.67,5,10.4,6,9.59,"L",TRUE,0
"19411",8,2012-05-14 08:35:00,2012-05-14,0.6,0.22,0.14,0.59,NA,0.004,5.5,2.61,0.26,0.28,0.005,35,4.7,2.1,10.2,7.5,8.37,"L",TRUE,0
"19412",8,2012-05-21 09:55:00,2012-05-21,0.61,0.22,0.12,0.63,NA,0.003,5.62,2.72,0.18,0.27,0.004,40,5.11,6.6,10.6,9.6,4.85,"L",TRUE,0
"19413",8,2012-05-28 09:35:00,2012-05-28,0.67,0.26,0.15,0.82,NA,0.005,5.86,3.07,0.13,0.3,0.005,46,6.19,12.5,11.3,10.8,1.93,"L",TRUE,0
"19414",8,2012-06-03 11:40:00,2012-06-03,0.47,0.17,0.1,0.44,NA,0.005,4.89,2.09,0.16,0.18,0.003,30,3.58,-18.3,11.8,8.6,99.58,"F",TRUE,0
"19415",8,2012-06-11 10:10:00,2012-06-11,0.6,0.23,0.12,0.71,NA,0.005,5.66,2.76,0.06,0.25,0.004,41,5.49,8.5,10.4,9.8,4.63,"L",TRUE,0
"19416",8,2012-06-18 10:10:00,2012-06-18,0.6,0.23,0.11,0.74,NA,0.005,5.74,2.91,0.03,0.25,0.005,44,5.81,7.8,9.8,10.1,3.69,"L",TRUE,0
"19417",8,2012-06-25 11:00:00,2012-06-25,0.69,0.27,0.16,0.99,NA,0.005,6.14,3.16,0.02,0.31,0.005,61,7.28,21.9,12.2,12.7,0.85,"L",TRUE,0
"19418",8,2012-07-02 10:20:00,2012-07-02,0.62,0.24,0.11,0.82,NA,0.005,5.82,2.9,0.04,0.26,0.005,51,6.42,14,11.2,13.2,1.76,"L",TRUE,0
"19419",8,2012-07-09 10:30:00,2012-07-09,0.67,0.27,0.12,0.94,NA,0.005,6.06,3.11,0.05,0.29,0.005,60,7.04,15.7,11,12.9,0.9,"L",TRUE,0
"19420",8,2012-07-16 10:55:00,2012-07-16,0.76,0.3,0.17,1.16,NA,0.005,6.18,3.2,0.14,0.34,0.006,61,8.22,32,13.9,16,0.29,"L",TRUE,0
"19421",8,2012-07-23 10:55:00,2012-07-23,0.83,0.32,0.18,1.28,NA,0.005,6.37,3.35,0.14,0.35,0.006,80,8.7,36.5,13.1,15.2,0.13,"L",TRUE,0
"19422",8,2012-07-30 11:10:00,2012-07-30,0.67,0.27,0.15,1.11,NA,0.005,6.21,3.07,0.08,0.3,0.005,59,7.78,28.4,12.5,14.6,0.93,"L",TRUE,0
"19423",8,2012-08-06 10:30:00,2012-08-06,0.73,0.29,0.18,1.23,NA,0.005,6.39,3.09,0.13,0.32,0.006,71,8.39,32.9,13.4,15.7,0.45,"L",TRUE,0
"19424",8,2012-08-13 10:30:00,2012-08-13,0.56,0.2,0.09,0.54,NA,0.001,5.16,2.49,0.01,0.17,0.004,29,5.25,2.8,10.6,14.7,21.87,"L",TRUE,0
"19425",8,2012-08-20 11:35:00,2012-08-20,0.61,0.27,0.11,0.88,NA,0.003,6.07,3.13,0.01,0.28,0.001,59,6.64,15.3,11.6,13.5,0.93,"L",TRUE,0
"19426",8,2012-08-27 10:20:00,2012-08-27,0.81,0.29,0.11,0.78,NA,0.005,6.36,3.35,0.07,0.33,5e-04,72,6.04,37.4,14.1,14.8,0.27,"L",TRUE,0
"19427",8,2012-09-04 10:30:00,2012-09-04,0.94,0.34,0.13,1.01,NA,0.001,6.27,2.93,0.04,0.32,0.002,69,7.35,36.1,12.9,13.2,0.7,"R",TRUE,0
"19428",8,2012-09-10 09:15:00,2012-09-10,0.93,0.35,0.18,1.01,NA,0.002,5.87,2.79,0.01,0.28,0.001,40,6.9,14,10.7,11.8,3.43,"L",TRUE,0
"19429",8,2012-09-17 12:20:00,2012-09-17,0.79,0.29,0.11,0.75,NA,0.002,6.39,3.25,0.02,0.33,0.001,73,5.57,35.3,13,10.6,5.31,"L",TRUE,0
"19430",8,2012-09-24 08:25:00,2012-09-24,0.92,0.36,0.12,0.95,NA,0.002,5.94,2.91,0.01,0.29,5e-04,41,6.79,11.3,11.3,9.2,4.72,"L",TRUE,0
"19431",8,2012-10-01 11:00:00,2012-10-01,0.74,0.25,0.09,0.64,NA,0.004,5.28,2.58,0.01,0.3,0.001,29,5.19,5.1,10.7,9.3,25.89,"L",TRUE,0
"19432",8,2012-10-09 09:40:00,2012-10-09,0.66,0.23,0.13,0.59,NA,0.005,5.75,2.9,0.01,0.3,0.002,38,4.77,13.5,10.4,8,6.85,"L",TRUE,0
"19433",8,2012-10-15 11:00:00,2012-10-15,0.69,0.24,0.14,0.62,NA,0.005,5.63,2.84,0.01,0.31,0.002,39,5,12.6,10.6,7.7,10.28,"L",TRUE,0
"19434",8,2012-10-22 11:05:00,2012-10-22,0.67,0.24,0.13,0.61,NA,0.002,5.48,2.75,0.01,0.34,0.003,32,4.92,9.3,10.2,7.9,12.9,"L",TRUE,0
"19435",8,2012-10-29 09:35:00,2012-10-29,0.61,0.21,0.11,0.56,NA,0.001,5.93,3,0.01,0.34,0.005,52,4.62,15.9,11,8.3,3.11,"L",TRUE,0
"19436",8,2012-11-05 10:55:00,2012-11-05,0.56,0.24,0.15,0.74,NA,0.005,5.68,2.54,0.02,0.46,0.006,37,5.79,10.7,10.4,4.1,6.21,"L",TRUE,0
"19437",8,2012-11-12 12:00:00,2012-11-12,0.59,0.26,0.17,0.86,NA,0.005,5.97,2.76,0.07,0.4,0.007,53,6.39,17.5,11.1,5.1,2.75,"L",TRUE,0
"19438",8,2012-11-19 10:35:00,2012-11-19,0.61,0.27,0.15,0.84,NA,0.005,5.93,2.54,0.09,0.41,0.007,47,6.27,16.2,11.3,1.3,3.08,"L",TRUE,0
"19439",8,2012-11-26 11:05:00,2012-11-26,0.63,0.28,0.16,0.92,NA,0.005,6.12,2.77,0.2,0.39,0.007,53,6.66,20.3,11.7,0.2,1.86,"L",TRUE,0
"19440",8,2012-12-03 11:10:00,2012-12-03,0.66,0.29,0.15,0.71,NA,0.005,5.6,2.33,0.54,0.49,0.006,38,5.25,11.8,11.7,1.5,16.34,"L",TRUE,0
"19441",8,2012-12-10 11:30:00,2012-12-10,0.55,0.25,0.15,0.69,NA,0.005,5.69,2.44,0.41,0.4,0.007,37,4.95,10.1,10.3,1.6,19.13,"R",TRUE,0
"19442",8,2012-12-17 12:00:00,2012-12-17,0.61,0.28,0.15,0.82,NA,0.004,5.89,2.76,0.35,0.4,0.008,51,6.05,14.7,11.2,0.1,3.18,"L",TRUE,0
"19443",8,2012-12-24 12:25:00,2012-12-24,0.55,0.23,0.12,0.65,NA,0.005,5.48,2.52,0.5,0.39,0.006,39,4.99,6.8,10.5,0.1,10.49,"L",TRUE,0
"19444",8,2012-12-31 10:50:00,2012-12-31,0.61,0.26,0.14,0.79,NA,0.005,5.84,2.75,0.4,0.37,0.007,45,5.8,14.6,11.4,0.1,3.81,"L",TRUE,0
"19445",8,2013-01-07 09:35:00,2013-01-07,0.63,0.28,0.16,0.88,NA,0.003,5.98,2.87,0.41,0.36,0.008,56,6.29,19.9,11.5,0.6,2.01,"L",TRUE,0
"19446",8,2013-01-14 09:40:00,2013-01-14,0.63,0.26,0.11,0.56,NA,0.015,5.22,2.2,0.64,0.38,5e-04,31,4.84,6.4,10.7,0.8,41.1,"R",TRUE,0
"19447",8,2013-01-22 11:35:00,2013-01-22,0.69,0.28,0.15,0.84,NA,0.008,5.91,2.73,0.51,0.38,5e-04,53,5.58,15,11.8,0.1,4.59,"L",TRUE,0
"19448",8,2013-01-28 13:30:00,2013-01-28,0.78,0.32,0.16,0.99,NA,0.003,6.04,2.98,0.54,0.4,5e-04,87,6.73,25.5,12.7,0.1,5.13,"L",TRUE,0
"19449",8,2013-02-05 11:30:00,2013-02-05,0.68,0.27,0.15,0.74,NA,0.013,5.71,2.61,0.79,0.4,5e-04,47,5.09,10.3,11.6,0.1,5.46,"L",TRUE,0
"19450",8,2013-02-11 09:30:00,2013-02-11,0.76,0.33,0.15,0.89,NA,0.005,5.92,3.07,0.64,0.44,5e-04,87,6.18,21.6,12.4,0.2,5.95,"L",TRUE,0
"19451",8,2013-02-18 10:35:00,2013-02-18,0.74,0.32,0.16,0.95,NA,0.005,6.02,3.31,0.63,0.44,0.002,68,6.51,16.6,12.5,0.3,1.45,"L",TRUE,0
"19452",8,2013-02-25 10:15:00,2013-02-25,0.76,0.34,0.17,0.98,NA,0.005,6.02,3.39,0.6,0.46,5e-04,95,6.9,29.2,13.2,0.8,1.02,"L",TRUE,0
"19453",8,2013-03-04 09:20:00,2013-03-04,0.73,0.33,0.17,1,NA,0.001,6.07,3.45,0.62,0.45,5e-04,78,7.03,23,13,0.9,0.88,"L",TRUE,0
"19454",8,2013-03-11 10:05:00,2013-03-11,0.79,0.35,0.18,1.02,NA,0.005,6.05,3.43,0.61,0.45,5e-04,99,7.1,26.9,13.2,1,0.86,"L",TRUE,0
"19455",8,2013-03-18 08:35:00,2013-03-18,0.66,0.29,0.14,0.71,NA,0.001,5.76,2.58,0.77,0.45,5e-04,48,5.13,10.9,11.6,0.1,9.53,"L",TRUE,0
"19456",8,2013-03-25 09:40:00,2013-03-25,0.67,0.3,0.17,0.81,NA,0.005,6.06,2.79,0.62,0.4,5e-04,51,5.8,17.2,11.7,0.5,2.44,"L",TRUE,0
"19457",8,2013-04-01 10:20:00,2013-04-01,0.68,0.31,0.16,0.8,NA,0.001,6.09,2.73,0.6,0.39,0.001,51,5.58,15.5,11.8,1.2,4.21,"R",TRUE,0
"19458",8,2013-04-08 09:10:00,2013-04-08,0.67,0.31,0.14,0.79,NA,0.005,6.04,2.79,0.52,0.4,5e-04,54,5.63,15.9,11.7,1.4,2.84,"L",TRUE,0
"19459",8,2013-04-15 09:00:00,2013-04-15,0.59,0.26,0.1,0.58,NA,0.005,5.6,2.45,0.7,0.43,5e-04,38,4.39,0.4,10.7,1.3,14.22,"L",TRUE,0
"19460",8,2013-04-22 09:25:00,2013-04-22,0.57,0.22,0.12,0.54,NA,0.005,5.37,2.4,0.75,0.43,5e-04,36,3.89,2.5,10.5,1.4,21.43,"L",TRUE,0
"19461",8,2013-04-29 10:00:00,2013-04-29,0.49,0.19,0.1,0.48,NA,0.002,5.12,2.27,0.51,0.33,0.001,29,3.64,1.5,10.3,3.8,31.8,"F",TRUE,0
"19462",8,2013-05-06 10:50:00,2013-05-06,0.56,0.23,0.12,0.58,NA,0.005,5.49,2.55,0.31,0.45,5e-04,33,4.5,1.2,9.8,7.7,7.7,"L",TRUE,0
"19463",8,2013-05-13 09:45:00,2013-05-13,0.56,0.22,0.13,0.54,NA,0.005,5.32,2.39,0.29,0.39,5e-04,31,4.2,3.1,10.3,5.2,17.75,"F",TRUE,0
"19464",8,2013-05-20 08:25:00,2013-05-20,0.62,0.24,0.13,0.57,NA,0.003,5.29,2.36,0.06,0.38,5e-04,33,4.21,5.7,10.1,7.6,34.17,"F",TRUE,0
"19465",8,2013-05-28 08:30:00,2013-05-28,0.58,0.23,0.13,0.57,NA,0.005,5.44,2.27,0.08,0.34,5e-04,39,4.78,2.3,9.8,6.3,15.88,"L",TRUE,0
"19571",9,1995-05-30 14:00:00,1995-05-30,0.62,0.2,0.11,0.54,0.48,0.02,4.31,4.44,0.01,0.52,0.008,NA,4,-49.8,24.9,NA,38.91,"F",TRUE,0
"19572",9,1995-06-05 12:45:00,1995-06-05,0.7,0.22,0.1,0.63,0.4,0.02,4.36,4.62,0.01,0.53,0.008,NA,4.4,-44.7,18.9,NA,9.8,"L",TRUE,0
"19573",9,1995-06-13 13:20:00,1995-06-13,0.74,0.23,0.1,0.66,0.44,0.02,4.36,4.6,0.01,0.54,0.008,NA,5.2,-46.8,22.8,NA,9.39,"L",TRUE,0
"19574",9,1995-06-19 11:45:00,1995-06-19,0.79,0.25,0.14,0.9,0.23,0.02,4.53,4.8,0.01,0.51,0.005,NA,5.9,-26.1,20.2,NA,1.33,"L",TRUE,0
"19575",9,1995-06-26 09:20:00,1995-06-26,0.77,0.26,0.18,1.2,0.19,0.02,4.78,4.85,0.01,0.58,0.01,NA,8.1,-15.5,19,NA,0.39,"L",TRUE,0
"19576",9,1995-07-03 14:30:00,1995-07-03,0.78,0.26,0.25,1.43,0.15,0.02,4.98,4.83,0.01,0.6,0.014,NA,9.3,-6.4,15.1,NA,0.18,"L",TRUE,0
"19577",9,1995-07-10 12:30:00,1995-07-10,0.9,0.31,0.21,1.17,0.18,0.02,4.78,4.98,0.01,0.6,0.006,NA,7.9,-15.9,18.4,NA,0.79,"L",TRUE,0
"19578",9,1995-07-18 13:25:00,1995-07-18,0.71,0.25,0.06,0.59,0.56,0.02,4.23,5.3,0.01,0.55,0.008,NA,5.7,-65.5,24.9,NA,21.87,"L",TRUE,0
"19579",9,1995-07-24 12:30:00,1995-07-24,0.84,0.29,0.13,0.97,0.24,0.02,4.52,5.23,0.01,0.53,0.007,NA,7.3,-31,22.7,NA,1,"L",TRUE,0
"19580",9,1995-07-31 08:35:00,1995-07-31,0.79,0.27,0.09,0.75,0.4,0.03,4.35,5.49,0.01,0.54,0.009,NA,6.9,-47.7,27.1,NA,3.62,"L",TRUE,0
"19581",9,1995-08-07 12:00:00,1995-08-07,0.64,0.19,0.04,0.49,0.51,0.02,4.22,4.53,0.01,0.45,0.007,NA,5,-60.9,24.9,NA,30.46,"F",TRUE,0
"19582",9,1995-08-14 10:45:00,1995-08-14,0.8,0.24,0.12,0.8,0.28,0.03,4.5,4.86,0.01,0.5,0.007,NA,7.2,-35.8,21.1,14,3.25,"L",TRUE,0
"19583",9,1995-08-21 11:25:00,1995-08-21,0.84,0.27,0.17,1.14,0.18,0.03,4.8,4.82,0.01,0.52,0.007,NA,8.9,-14.9,17,14,0.62,"L",TRUE,0
"19584",9,1995-08-28 09:25:00,1995-08-28,0.85,0.29,0.21,1.27,0.16,0.03,5.03,4.71,0.01,0.55,0.007,NA,9.5,4.4,16.4,11,0.45,"L",TRUE,0
"19585",9,1995-09-05 10:05:00,1995-09-05,0.78,0.27,0.2,1.48,0.12,0.03,5.02,4.73,0.01,0.56,0.007,NA,10.4,-6.2,15.9,12,0.15,"L",TRUE,0
"19586",9,1995-09-11 11:10:00,1995-09-11,0.89,0.31,0.24,1.33,0.14,0.03,5.09,4.96,0.01,0.58,0.007,NA,9.6,1.8,16.4,8,0.45,"L",TRUE,0
"19587",9,1995-09-18 15:25:00,1995-09-18,0.88,0.31,0.27,1.29,0.12,0.03,5.16,4.8,0.01,0.58,0.007,NA,9.2,-2.3,15.9,9.1,1.02,"L",TRUE,0
"19588",9,1995-09-25 13:00:00,1995-09-25,1.07,0.38,0.18,1,0.33,0.03,4.46,6.65,0.01,0.61,0.005,NA,8.9,-38.6,23.3,7.1,1.96,"L",TRUE,0
"19589",9,1995-10-02 12:55:00,1995-10-02,0.96,0.36,0.28,1.2,0.18,0.005,4.74,5.86,0.01,0.6,0.004,NA,9.8,-15.6,18.5,8.2,0.95,"L",TRUE,0
"19590",9,1995-10-10 14:05:00,1995-10-10,0.8,0.29,0.16,0.78,0.41,0.005,4.32,5.74,0.01,0.73,0.004,NA,7.3,-47.5,24.9,8.2,7.13,"L",TRUE,0
"19591",9,1995-10-16 13:30:00,1995-10-16,0.77,0.28,0.15,0.75,0.51,0.02,4.26,5.77,0.01,0.82,0.005,NA,7.4,-61.1,25.1,6.7,15.43,"L",TRUE,0
"19592",9,1995-10-23 09:25:00,1995-10-23,0.65,0.21,0.15,0.59,0.54,0.02,4.33,4.54,0.01,0.92,0.006,NA,5,-62.5,24.7,8,36.2,"L",TRUE,0
"19593",9,1995-10-30 10:00:00,1995-10-30,0.64,0.21,0.11,0.6,0.49,0.02,4.3,4.56,0.01,0.81,0.006,NA,5.2,-56.4,23.2,4,24.35,"L",TRUE,0
"19594",9,1995-11-06 13:30:00,1995-11-06,0.68,0.21,0.11,0.65,0.45,0.02,4.39,4.69,0.01,0.73,0.004,NA,5.6,-45,21.2,3,12.11,"L",TRUE,0
"19595",9,1995-11-13 13:45:00,1995-11-13,0.58,0.19,0.11,0.54,0.5,0.02,4.36,4.17,0.01,0.97,0.005,NA,3.8,-54.4,23.9,2.1,39.84,"F",TRUE,0
"19596",9,1995-11-20 12:30:00,1995-11-20,0.7,0.21,0.12,0.64,0.36,0.02,4.56,4.42,0.01,0.78,0.004,NA,5.1,-40,20.8,1.7,9.2,"L",TRUE,0
"19597",9,1995-11-27 10:05:00,1995-11-27,0.74,0.24,0.14,0.75,0.28,0.02,4.65,4.59,0.03,0.73,0.005,NA,5.8,-24.6,18.7,0.5,4.13,"L",TRUE,0
"19598",9,1995-12-04 10:05:00,1995-12-04,0.74,0.25,0.15,0.77,0.29,0.02,4.72,4.66,0.14,0.66,0.004,NA,5.9,-25.7,17.5,0.3,3.77,"L",TRUE,0
"19599",9,1995-12-11 10:10:00,1995-12-11,0.8,0.27,0.17,0.85,0.23,0.02,4.8,4.66,0.16,0.63,0.005,NA,6.3,-24,17.1,0.2,2.59,"L",TRUE,0
"19600",9,1995-12-18 10:35:00,1995-12-18,0.82,0.28,0.18,0.89,0.2,0.005,4.75,4.61,0.16,0.62,0.004,NA,6.6,-17.3,15.7,0.1,2.09,"L",TRUE,0
"19601",9,1995-12-26 11:40:00,1995-12-26,0.86,0.3,0.18,0.95,0.2,0.005,4.77,4.68,0.14,0.64,0.004,NA,7,-12.4,17.2,0.5,1.88,"L",TRUE,0
"19602",9,1996-01-02 09:45:00,1996-01-02,0.85,0.29,0.19,0.95,0.19,0.005,4.69,4.69,0.19,0.66,0.003,NA,7,-11.7,16.9,0.5,1.76,"L",TRUE,0
"19603",9,1996-01-08 10:10:00,1996-01-08,0.86,0.3,0.2,0.98,0.18,0.005,4.89,4.69,0.16,0.61,0.003,NA,7.3,-11.8,15.9,0.1,1.5,"L",TRUE,0
"19604",9,1996-01-15 12:35:00,1996-01-15,0.88,0.3,0.21,1,0.18,0.005,4.97,4.62,0.23,0.58,0.003,NA,7.2,-9.1,15.6,0.2,1.3,"L",TRUE,0
"19605",9,1996-01-22 12:55:00,1996-01-22,0.66,0.22,0.13,0.59,0.4,0.02,4.43,4.44,0.57,0.64,0.004,NA,4.4,-43.3,22.1,0.1,20.37,"L",TRUE,0
"19606",9,1996-01-29 09:20:00,1996-01-29,0.6,0.19,0.12,0.55,0.41,0.005,4.37,4.2,0.35,0.81,0.005,NA,3.7,-53.6,20.4,0.1,29.93,"F",TRUE,0
"19607",9,1996-02-05 10:30:00,1996-02-05,0.81,0.26,0.17,0.79,0.24,0.02,4.64,4.74,0.34,0.67,0.004,NA,5.9,-25.4,18.7,0.1,4.72,"L",TRUE,0
"19608",9,1996-02-12 12:20:00,1996-02-12,0.86,0.28,0.29,1.1,0.19,0.005,4.79,4.76,0.4,0.97,0.005,NA,6.3,-14.9,18.4,0.1,2.91,"L",TRUE,0
"19609",9,1996-02-20 13:00:00,1996-02-20,0.94,0.3,0.46,1.78,0.14,0.02,4.94,4.76,0.79,1.84,0.003,NA,6.7,-10.1,21.2,0.1,1.83,"L",TRUE,2
"19610",9,1996-02-26 12:20:00,1996-02-26,0.64,0.21,0.12,0.61,0.41,0.005,4.45,4.41,0.43,0.83,0.004,NA,4.1,-41.7,24.1,0.1,21.87,"L",TRUE,0
"19611",9,1996-03-04 13:15:00,1996-03-04,0.73,0.24,0.14,0.72,0.33,0.005,4.55,4.61,0.31,0.75,0.003,NA,5.4,-30.3,21.2,0.1,6.52,"L",TRUE,0
"19612",9,1996-03-11 12:10:00,1996-03-11,0.78,0.26,0.17,0.79,0.24,0.005,4.7,4.61,0.34,0.65,0.003,NA,6,-21.4,19.2,0.1,3.08,"L",TRUE,0
"19613",9,1996-03-18 11:45:00,1996-03-18,0.77,0.25,0.16,0.73,0.27,0.005,4.76,4.6,0.33,0.68,0.004,NA,5.6,-27.1,20.2,0.3,4.38,"L",TRUE,0
"19614",9,1996-03-25 11:30:00,1996-03-25,0.79,0.26,0.18,0.79,0.25,0.005,4.72,4.63,0.26,0.66,0.003,NA,6.1,-21.8,19,0.5,3.25,"L",TRUE,0
"19615",9,1996-04-01 11:15:00,1996-04-01,0.76,0.26,0.17,0.78,0.29,0.005,4.67,4.71,0.3,0.69,0.003,NA,6,-23.8,20.2,0.4,3.58,"L",TRUE,0
"19616",9,1996-04-09 13:20:00,1996-04-09,0.78,0.26,0.17,0.8,0.27,0.005,4.7,4.69,0.25,0.66,0.004,NA,6.2,-23.7,19.5,0.6,3.22,"L",TRUE,0
"19617",9,1996-04-15 11:15:00,1996-04-15,0.78,0.26,0.17,0.81,0.27,0.005,4.82,4.72,0.37,0.75,0.004,NA,6,-22.5,19.9,0.6,4.13,"L",TRUE,0
"19618",9,1996-04-22 10:25:00,1996-04-22,0.53,0.17,0.13,0.53,0.37,0.005,4.37,3.93,0.4,0.66,0.005,NA,3.2,-50,24,1.3,105.86,"F",TRUE,0
"19619",9,1996-04-24 07:30:00,1996-04-24,0.46,0.15,0.12,0.43,0.39,0.005,4.36,3.41,0.25,0.66,0.008,NA,1.9,-55.4,23.6,0.6,291.03,"F",TRUE,0
"19620",9,1996-04-29 10:15:00,1996-04-29,0.52,0.16,0.1,0.49,0.37,0.005,4.55,3.76,0.17,0.57,0.005,NA,2.9,-42.1,21.3,1.5,38.15,"L",TRUE,0
"19621",9,1996-05-06 12:30:00,1996-05-06,0.46,0.14,0.08,0.41,0.4,0.005,4.48,3.35,0.1,0.53,0.007,NA,2.4,-42.8,20.5,NA,56.12,"F",TRUE,0
"19622",9,1996-05-13 12:50:00,1996-05-13,0.43,0.13,0.08,0.38,0.4,0.02,4.51,3.08,0.04,0.49,0.005,NA,2.2,-47.2,19,2.6,50.56,"F",TRUE,0
"19623",9,1996-05-20 11:25:00,1996-05-20,0.44,0.13,0.08,0.38,0.42,0.02,4.35,3.01,0.01,0.56,0.008,NA,2.2,-58.7,21.8,8.9,50.21,"L",TRUE,0
"19624",9,1996-05-28 11:45:00,1996-05-28,0.64,0.2,0.14,0.65,0.23,0.02,4.66,3.95,0.01,0.52,0.004,27,4.4,-25,17.9,7.6,4.17,"L",TRUE,0
"19625",9,1996-06-03 11:55:00,1996-06-03,0.72,0.23,0.16,0.83,0.17,0.005,4.74,4.19,0.01,0.51,0.004,36,5.6,-17.5,17.1,10.5,1.68,"L",TRUE,0
"19626",9,1996-06-10 08:55:00,1996-06-10,0.52,0.16,0.09,0.5,0.44,0.02,4.35,3.49,0.01,0.6,0.008,30,3.4,-51.6,23,9.1,33.05,"L",TRUE,0
"19627",9,1996-06-17 11:30:00,1996-06-17,0.68,0.21,0.11,0.75,0.24,0.02,4.58,4.11,0.01,0.52,0.004,33,5.5,-27.1,20,12.2,3.54,"L",TRUE,0
"19628",9,1996-06-24 11:00:00,1996-06-24,0.57,0.18,0.07,0.56,0.49,0.005,4.37,3.56,0.01,0.3,0.008,29,4.5,-53.8,24.6,10.3,16.8,"F",TRUE,0
"19629",9,1996-07-01 12:25:00,1996-07-01,0.57,0.18,0.05,0.55,0.54,0.005,4.27,3.56,0.01,0.28,0.01,44,4.7,-61.8,25.7,11.9,24.23,"F",TRUE,0
"19630",9,1996-07-08 11:55:00,1996-07-08,0.65,0.19,0.07,0.67,0.34,0.005,4.47,4.03,0.01,0.3,0.006,29,5.5,-37.3,20.6,12.7,6.16,"L",TRUE,0
"19631",9,1996-07-15 11:15:00,1996-07-15,0.49,0.14,0.04,0.43,0.53,0.005,4.26,3.33,0.01,0.18,0.01,41,3.7,-67.8,26.8,12.5,89.71,"F",TRUE,0
"19632",9,1996-07-22 13:30:00,1996-07-22,0.57,0.16,0.05,0.55,0.44,0.005,4.37,3.84,0.01,0.22,0.008,35,4.8,-51.7,23.6,12.8,14.82,"L",TRUE,0
"19633",9,1996-07-29 11:40:00,1996-07-29,0.63,0.18,0.07,0.62,0.38,0.005,4.43,4.23,0.01,0.24,0.005,32,5.3,-43.2,23.9,12.4,9.46,"L",TRUE,0
"19634",9,1996-08-05 11:45:00,1996-08-05,0.74,0.22,0.11,0.84,0.24,0.005,4.63,4.36,0.01,0.33,0.005,45,6.6,-31.5,19.9,14,2.68,"L",TRUE,0
"19635",9,1996-08-12 10:50:00,1996-08-12,0.79,0.25,0.16,1.17,0.18,0.005,4.85,4.54,0.01,0.42,0.005,57,8.7,-18.6,17.8,12,0.71,"L",TRUE,0
"19636",9,1996-08-19 10:55:00,1996-08-19,0.83,0.27,0.15,1.31,0.15,0.005,5.02,4.45,0.01,0.47,0.002,54,9,-13.9,16.5,12.8,0.28,"L",TRUE,0
"19637",9,1996-08-26 10:45:00,1996-08-26,0.77,0.25,0.22,1.44,0.15,0.005,4.97,4.45,0.01,0.5,0.01,105,9.8,NA,18,13.3,0.21,"L",TRUE,0
