Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB
2011,1,169,7,ACSA,1,9939,235,29.0,0,464.35,86.85,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9940,236,36.8,0,783.67,138.63,1.00,625.00,0.00,L
2011,1,169,7,FRAM,4,9941,237,59.0,0,3291.30,477.73,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9942,238,35.3,0,716.19,127.93,1.00,625.00,0.00,L
2011,1,169,7,BEAL,3,9943,239,16.0,3,121.38,28.15,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9944,240,31.6,0,562.00,103.01,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9945,241,33.3,0,630.65,114.19,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9946,242,43.9,0,1140.60,193.73,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9947,243,23.6,0,290.79,57.11,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9948,244,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9949,245,51.0,4,1291.92,61.98,1.00,625.00,0.00,L
2011,1,169,7,FRAM,4,9950,246,55.5,0,2918.90,429.30,1.00,625.00,0.00,L
2011,1,169,7,FRAM,4,9951,247,54.5,0,2816.43,415.86,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9952,248,30.2,0,508.30,94.17,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9953,249,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9954,250,27.1,0,398.71,75.78,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9955,251,10.3,0,39.39,9.43,1.00,625.00,0.00,L
2011,1,169,7,ACSA,1,9956,252,28.4,0,443.09,83.28,1.00,625.00,0.00,L
2011,1,169,7,FAGR,2,9957,7439,10.2,0,45.56,10.32,1.00,625.00,0.00,L
2011,1,169,7,FAGR,2,9958,7440,10.3,0,46.71,10.56,1.00,625.00,0.00,L
2011,1,169,7,FAGR,2,9959,0,5.1,0,7.61,2.03,1.00,0.00,75.30,L
2011,1,169,7,ACPE,6,9960,0,4.9,0,5.24,1.87,1.00,0.00,75.30,L
2011,1,169,7,ACPE,6,9961,0,4.8,0,4.97,1.80,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9962,0,6.1,0,12.09,3.10,1.00,0.00,75.30,L
2011,1,169,7,ACPE,6,9963,0,3.3,0,1.93,0.91,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9964,0,8.6,0,29.39,6.94,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9965,0,5.9,0,11.09,2.87,1.00,0.00,75.30,L
2011,1,169,7,ACPE,6,9966,0,5.4,0,6.72,2.23,1.00,0.00,75.30,L
2011,1,169,7,ACPE,6,9967,0,2.5,0,0.98,0.55,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9968,0,3.0,0,1.95,0.58,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9969,0,3.3,0,2.49,0.73,1.00,0.00,75.30,L
2011,1,169,7,FAGR,2,9970,0,5.0,0,7.23,1.94,1.00,0.00,75.30,L
2011,1,170,7,ACSA,1,9971,2510,21.1,0,224.22,45.23,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9972,2511,30.8,0,531.00,97.92,1.00,625.00,0.00,L
2011,1,170,7,BEAL,3,9973,2512,36.7,0,738.87,149.46,1.00,625.00,0.00,L
2011,1,170,7,BEAL,3,9974,2513,37.9,0,789.08,158.75,1.00,625.00,0.00,L
2011,1,170,7,BEAL,3,9975,2514,25.6,0,346.37,74.40,1.00,625.00,0.00,L
2011,1,170,7,BEAL,3,9976,2515,31.2,5,137.61,15.58,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9977,2516,18.9,0,173.02,35.83,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9978,2517,27.2,0,402.04,76.34,1.00,625.00,0.00,L
2011,1,170,7,FAGR,2,9979,2518,14.0,0,101.76,21.30,1.00,625.00,0.00,L
2011,1,170,7,FAGR,2,9980,2519,29.1,0,596.69,104.12,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9981,2520,46.3,0,1274.85,213.91,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9982,2521,40.5,0,962.06,166.46,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9983,2522,22.8,0,268.52,53.17,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9984,2523,19.6,0,188.56,38.71,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9985,2524,24.9,5,97.84,9.06,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9986,2525,13.8,0,81.12,18.11,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9987,2526,30.1,5,148.79,13.29,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9988,2527,21.5,0,234.27,47.04,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9989,2528,41.9,0,1033.91,177.50,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9990,2529,34.2,0,668.51,120.29,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9991,2530,20.1,0,200.09,40.83,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9992,2531,31.2,0,546.39,100.45,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9993,2532,21.1,5,67.18,6.43,1.00,625.00,0.00,L
2011,1,170,7,FRAM,4,9994,2533,44.8,5,454.29,41.86,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9995,2534,34.7,0,690.00,123.74,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9996,2535,22.9,0,271.26,53.66,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9997,2536,18.8,0,170.86,35.43,1.00,625.00,0.00,L
2011,1,170,7,FRAM,4,9998,2537,54.5,0,2816.43,415.86,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,9999,2538,14.9,0,97.79,21.44,1.00,625.00,0.00,L
2011,1,170,7,ACSA,1,10000,2539,18.8,0,170.86,35.43,1.00,625.00,0.00,L
2011,1,170,7,FRAM,4,10001,2540,47.7,0,2166.02,329.13,1.00,625.00,0.00,L
2011,1,170,7,BEAL,3,10002,2541,21.2,0,229.19,50.78,1.00,625.00,0.00,L
2011,1,170,7,FAGR,2,10003,7435,10.2,0,45.56,10.32,1.00,625.00,0.00,L
2011,1,170,7,ACPE,6,10004,0,5.0,0,5.51,1.94,1.00,0.00,75.00,L
2011,1,170,7,ACPE,6,10005,0,2.6,0,1.08,0.59,1.00,0.00,75.00,L
2011,1,170,7,ACPE,6,10006,0,4.3,0,3.75,1.47,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10007,0,2.0,0,0.71,0.23,1.00,0.00,75.00,L
2011,1,170,7,ACPE,6,10008,0,2.4,0,0.89,0.51,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10009,0,2.6,0,1.36,0.42,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10010,0,2.3,0,1.00,0.32,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10011,0,7.8,0,22.84,5.53,1.00,0.00,75.00,L
2011,1,170,7,ACSA,1,10012,0,9.0,0,28.12,6.94,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10013,0,2.9,0,1.79,0.54,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10014,0,4.0,0,4.07,1.15,1.00,0.00,75.00,L
2011,1,170,7,FAGR,2,10015,0,4.5,0,5.51,1.51,1.00,0.00,75.00,L
2011,1,170,7,ACPE,6,10016,0,2.8,0,1.29,0.67,1.00,0.00,75.00,L
2011,1,171,7,BEAL,3,10017,2015,60.2,0,1973.19,367.06,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10018,2016,43.4,0,1457.74,231.23,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10019,2017,16.6,0,126.94,27.12,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10020,2018,33.3,0,811.60,137.08,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10021,2019,36.7,0,779.09,137.91,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10022,2020,40.9,5,285.27,24.09,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10023,2021,32.1,5,181.66,18.08,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10024,2022,34.6,5,214.28,21.03,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10025,2023,24.1,0,305.16,59.63,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10026,2024,20.0,0,245.61,47.02,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10027,2025,47.6,0,1350.37,225.15,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10028,2026,40.2,0,946.98,164.13,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10029,2027,42.8,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10030,2028,14.5,0,111.12,23.06,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10031,2029,15.1,0,122.97,25.26,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10032,2030,16.1,0,144.25,29.15,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10033,2031,13.5,0,76.88,17.25,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10034,2032,12.8,0,81.20,17.38,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10035,2033,26.9,0,392.09,74.65,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10036,2034,36.5,5,224.90,19.39,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10037,2035,36.5,0,996.92,164.72,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10038,2036,11.0,5,14.22,1.55,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10039,2037,50.0,0,1494.87,246.47,1.00,625.00,0.00,L
2011,1,171,7,ACSA,1,10040,2038,19.2,0,179.59,37.05,1.00,625.00,0.00,L
2011,1,171,7,FAGR,2,10041,2039,10.2,3,45.56,10.32,1.00,625.00,0.00,L
2011,1,171,7,ACPE,6,10042,7433,11.7,0,52.19,9.29,1.00,625.00,0.00,L
2011,1,171,7,ACPE,6,10043,7434,10.2,0,36.07,7.22,1.00,625.00,0.00,L
2011,1,171,7,ACPE,6,10044,0,2.7,0,1.18,0.63,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10045,0,3.8,0,2.75,1.17,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10046,0,2.7,5,0.39,0.07,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10047,0,2.4,5,0.25,0.07,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10048,0,2.8,0,1.64,0.50,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10049,0,3.0,5,0.51,0.08,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10050,0,2.5,0,1.24,0.38,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10051,0,4.1,0,4.34,1.22,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10052,0,2.0,5,0.16,0.05,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10053,0,5.4,0,8.82,2.33,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10054,0,6.0,0,11.59,2.98,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10055,0,2.2,0,0.90,0.29,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10056,0,4.5,0,5.51,1.51,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10057,0,3.2,0,2.30,0.68,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10058,0,6.3,0,10.04,2.97,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10059,0,5.1,0,5.80,2.01,1.00,0.00,77.70,L
2011,1,171,7,ACPE,6,10060,0,7.7,0,17.03,4.30,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10061,0,2.9,0,1.79,0.54,1.00,0.00,77.70,L
2011,1,171,7,FAGR,2,10062,0,3.3,0,2.49,0.73,1.00,0.00,77.70,L
2011,1,172,7,FAGR,2,10063,578,35.7,0,948.87,157.61,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10064,579,18.3,0,197.80,38.71,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10065,580,28.6,5,140.32,14.27,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10066,581,42.1,0,1364.66,218.01,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10067,582,37.2,0,802.15,141.54,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10068,583,38.1,0,1096.42,179.33,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10069,584,50.8,0,1544.49,253.73,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10070,585,19.6,0,233.86,44.99,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10071,586,37.5,0,1058.58,173.79,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10072,587,13.1,0,86.09,18.32,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10073,588,43.0,0,1428.79,227.13,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10074,589,20.5,0,260.74,49.61,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10075,590,10.9,0,45.35,10.71,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10076,591,14.0,0,84.02,18.69,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10077,592,37.2,0,802.15,141.54,1.00,625.00,0.00,L
2011,1,172,7,FRAM,4,10078,593,24.3,0,549.08,96.66,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10079,594,15.1,0,122.97,25.26,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10080,595,17.7,0,148.03,31.14,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10081,596,29.5,0,615.74,107.09,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10082,597,34.1,0,664.26,119.61,1.00,625.00,0.00,L
2011,1,172,7,FRAM,4,10083,598,34.5,3,1134.18,184.83,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10084,601,21.9,0,305.70,57.21,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10085,602,41.6,0,1018.31,175.11,1.00,625.00,0.00,L
2011,1,172,7,BEAL,3,10086,0,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10087,0,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10088,7431,10.7,0,51.49,11.53,1.00,625.00,0.00,L
2011,1,172,7,ACSA,1,10089,7432,10.5,0,41.33,9.84,1.00,625.00,0.00,L
2011,1,172,7,FAGR,2,10090,0,3.9,0,3.81,1.08,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10091,0,2.0,3,0.71,0.23,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10092,0,2.4,0,1.12,0.35,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10093,0,2.9,0,1.79,0.54,1.00,0.00,72.60,L
2011,1,172,7,ACPE,6,10094,0,9.2,0,27.35,5.97,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10095,0,2.3,0,1.00,0.32,1.00,0.00,72.60,L
2011,1,172,7,ACPE,6,10096,0,3.0,0,1.53,0.76,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10097,0,3.5,0,2.89,0.84,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10098,0,2.3,3,1.00,0.32,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10099,0,2.4,3,1.12,0.35,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10100,0,4.3,0,4.90,1.36,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10101,0,2.5,0,1.24,0.38,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10102,0,4.5,0,5.51,1.51,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10103,0,2.8,0,1.64,0.50,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10104,0,2.4,0,1.12,0.35,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10105,0,7.4,0,19.94,4.89,1.00,0.00,72.60,L
2011,1,172,7,FAGR,2,10106,0,4.7,0,6.16,1.68,1.00,0.00,72.60,L
2011,1,173,7,ACSA,1,10107,1270,12.1,0,58.74,13.53,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10108,1271,38.7,0,873.18,152.68,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10109,1272,47.0,5,304.74,33.52,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10110,1273,14.7,4,81.76,5.05,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10111,1274,20.8,0,216.83,43.89,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10112,1275,18.3,0,197.80,38.71,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10113,1276,42.8,0,1414.42,225.09,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10114,1277,23.1,0,276.77,54.63,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10115,1278,28.6,4,340.83,22.46,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10116,1279,43.9,0,1140.60,193.73,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10117,1280,15.1,0,122.97,25.26,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10118,1281,26.4,0,370.12,79.10,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10119,1282,12.9,0,68.77,15.60,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10120,1283,44.4,0,1085.76,212.71,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10121,1284,44.7,0,1184.60,200.37,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10122,1285,12.3,0,73.41,15.87,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10123,1286,26.6,0,376.17,80.29,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10124,1287,31.5,0,538.46,111.74,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10125,1288,16.0,0,142.03,28.75,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10126,1289,33.9,0,627.45,128.62,1.00,625.00,0.00,L
2011,1,173,7,BEAL,3,10127,1290,43.3,5,260.93,28.86,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10128,1291,18.8,0,211.28,41.07,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10129,1292,42.4,0,1060.14,181.50,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10130,1293,37.8,0,830.23,145.96,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10131,1294,20.1,0,200.09,40.83,1.00,625.00,0.00,L
2011,1,173,7,ACSA,1,10132,1295,46.1,0,1263.41,212.20,1.00,625.00,0.00,L
2011,1,173,7,FAGR,2,10133,0,2.6,0,1.36,0.42,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10134,0,3.8,0,3.57,1.02,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10135,0,3.3,0,2.49,0.73,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10136,0,2.5,0,1.24,0.38,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10137,0,5.5,0,9.25,2.43,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10138,0,2.0,0,0.71,0.23,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10139,0,6.7,0,15.42,3.87,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10140,0,2.8,0,1.64,0.50,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10141,0,3.5,0,2.89,0.84,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10142,0,4.3,0,4.90,1.36,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10143,0,2.0,0,0.71,0.23,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10144,0,2.0,0,0.71,0.23,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10145,0,2.1,0,0.80,0.26,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10146,0,3.8,0,3.57,1.02,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10147,0,6.3,0,13.15,3.35,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10148,0,4.4,0,5.20,1.44,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10149,0,3.2,0,2.30,0.68,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10150,0,3.8,0,3.57,1.02,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10151,0,2.7,0,1.50,0.46,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10152,0,2.8,0,1.64,0.50,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10153,0,4.0,0,4.07,1.15,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10154,0,3.4,0,2.69,0.78,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10155,0,5.0,0,7.23,1.94,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10156,0,2.6,0,1.36,0.42,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10157,0,3.3,0,2.49,0.73,1.00,0.00,75.60,L
2011,1,173,7,FAGR,2,10158,0,2.0,0,0.71,0.23,1.00,0.00,75.60,L
2011,1,174,7,FAGR,2,10159,207,20.2,0,251.61,48.04,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10160,208,16.1,0,117.94,25.38,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10161,209,19.7,0,190.83,39.13,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10162,210,27.5,0,412.12,78.05,1.00,625.00,0.00,L
2011,1,174,7,FRAM,4,10163,211,41.0,0,1604.15,251.83,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10164,212,39.2,0,897.47,156.46,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10165,213,35.7,0,733.91,130.75,1.00,625.00,0.00,L
2011,1,174,7,BEAL,3,10166,214,32.6,0,578.49,119.36,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10167,215,15.0,0,99.39,21.75,1.00,625.00,0.00,L
2011,1,174,7,FRAM,4,10168,216,58.6,0,3247.65,472.09,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10169,217,16.1,0,117.94,25.38,1.00,625.00,0.00,L
2011,1,174,7,FRAM,4,10170,218,44.2,0,1862.72,287.73,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10171,219,27.3,0,405.39,76.91,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10172,220,21.2,5,67.92,6.49,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10173,221,38.4,0,858.75,150.42,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10174,222,18.8,0,170.86,35.43,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10175,223,41.7,0,1023.50,175.90,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10176,224,33.8,0,651.56,117.57,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10177,225,14.2,0,86.98,19.29,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10178,226,38.8,0,878.01,153.43,1.00,625.00,0.00,L
2011,1,174,7,FRAM,4,10179,227,51.7,0,2538.83,379.15,1.00,625.00,0.00,L
2011,1,174,7,FRAM,4,10180,228,41.4,0,1635.49,256.22,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10181,229,42.5,0,1065.42,182.31,1.00,625.00,0.00,L
2011,1,174,7,ACSA,1,10182,230,27.2,0,402.04,76.34,1.00,625.00,0.00,L
2011,1,174,7,FAGR,2,10183,0,6.7,0,15.42,3.87,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10184,0,2.7,0,1.50,0.46,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10185,0,2.3,0,1.00,0.32,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10186,0,5.1,0,7.61,2.03,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10187,0,5.5,0,9.25,2.43,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10188,0,4.1,0,4.34,1.22,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10189,0,5.8,0,10.61,2.75,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10190,0,3.7,0,3.33,0.96,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10191,0,3.2,0,2.30,0.68,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10192,0,5.2,0,8.00,2.13,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10193,0,3.4,0,2.69,0.78,1.00,0.00,74.10,L
2011,1,174,7,FAGR,2,10194,0,2.0,0,0.71,0.23,1.00,0.00,74.10,L
2011,1,175,7,ACSA,1,10195,2489,26.6,0,382.26,72.97,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10196,2490,16.9,0,162.64,32.47,1.00,625.00,0.00,L
2011,1,175,7,BEAL,3,10197,2491,42.1,0,976.07,192.94,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10198,2492,15.1,0,122.97,25.26,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10199,2493,12.7,0,79.60,17.08,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10200,2494,12.8,0,81.20,17.38,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10201,7424,32.3,5,184.18,18.31,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10202,2496,15.4,0,129.16,26.40,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10203,2497,39.6,0,917.13,159.51,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10204,2498,33.2,0,626.51,113.52,1.00,625.00,0.00,L
2011,1,175,7,FRAM,4,10205,2499,52.7,0,2636.40,392.10,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10206,2500,31.5,5,164.21,14.54,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10207,2501,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10208,2502,50.2,0,1507.21,248.27,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10209,2503,38.7,0,873.18,152.68,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10210,2504,50.5,3,2015.69,308.70,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10211,2505,33.9,0,655.78,118.25,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10212,2506,24.5,0,399.30,72.68,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10213,2507,25.6,0,350.38,67.50,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10214,2508,15.6,0,133.37,27.17,1.00,625.00,0.00,L
2011,1,175,7,UNKN,15,10215,2509,0.0,6,0.00,0.00,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10216,7422,10.4,0,47.88,10.80,1.00,625.00,0.00,L
2011,1,175,7,ACSA,1,10217,7423,34.5,0,681.36,122.36,1.00,625.00,0.00,L
2011,1,175,7,FAGR,2,10218,0,4.6,0,5.83,1.60,1.00,0.00,75.00,L
2011,1,175,7,FAGR,2,10219,0,3.8,0,3.57,1.02,1.00,0.00,75.00,L
