Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
89,3,BEAL,3,6336,0,2.8,0,1.42,0.25,1,0.00,76.80,M,
89,3,ACPE,6,6337,0,2.3,0,0.81,0.47,1,0.00,76.80,M,
89,3,ACPE,6,6338,0,2.9,0,1.41,0.72,1,0.00,76.80,M,
89,3,ACPE,6,6339,0,3.6,0,2.40,1.06,1,0.00,76.80,M,
90,3,ACSA,1,6340,2063,32.6,5,180.45,18.32,1,625.00,0.00,M,
90,3,FAGR,2,6341,2064,10.2,0,43.88,13.33,1,625.00,0.00,M,
90,3,ACSA,1,6342,2065,24.0,5,90.79,9.62,1,625.00,0.00,M,
90,3,ACSA,1,6343,2066,18.2,0,162.32,36.91,1,625.00,0.00,M,
90,3,ACSA,1,6344,2148,15.1,0,100.76,24.22,1,625.00,0.00,M,
90,3,FAGR,2,6345,2149,30.0,0,519.71,108.42,1,625.00,0.00,M,
90,3,BEAL,3,6346,2176,29.6,0,526.77,120.63,1,625.00,0.00,M,
90,3,FAGR,2,6347,2177,39.5,0,927.11,176.16,1,625.00,0.00,M,
90,3,ACSA,1,6348,2178,21.1,0,235.78,51.20,1,625.00,0.00,M,
90,3,BEAL,3,6349,2179,27.8,0,456.07,104.34,1,625.00,0.00,M,
90,3,ACSA,1,6350,2180,17.3,0,142.68,32.95,1,625.00,0.00,M,
90,3,ACSA,1,6351,2181,12.4,0,60.62,15.40,1,625.00,0.00,M,
90,3,ACSA,1,6352,2182,16.7,0,130.40,30.43,1,625.00,0.00,M,
90,3,FAGR,2,6353,2183,10.0,0,41.85,12.80,1,625.00,0.00,M,
90,3,ACSA,1,6354,2184,13.9,5,24.78,2.85,1,625.00,0.00,M,
90,3,FAGR,2,6355,9664,24.7,4,256.43,18.41,1,625.00,0.00,M,
90,3,ACSA,1,6356,2186,19.5,0,193.31,43.03,1,625.00,0.00,M,
90,3,ACPE,6,6357,2187,10.5,0,38.99,7.62,1,625.00,0.00,M,
90,3,ACSA,1,6358,2188,22.7,5,79.86,8.53,1,625.00,0.00,M,
90,3,FAGR,2,6359,2189,10.3,0,44.92,13.60,1,625.00,0.00,M,
90,3,FAGR,2,6360,2190,10.7,0,49.21,14.71,1,625.00,0.00,M,
90,3,FAGR,2,6361,2191,40.0,0,951.45,180.02,1,625.00,0.00,M,
90,3,FAGR,2,6362,2192,13.6,0,86.96,23.90,1,625.00,0.00,M,
90,3,ACSA,1,6363,2193,24.0,0,325.23,67.72,1,625.00,0.00,M,
90,3,ACSA,1,6364,2194,16.4,5,37.04,4.15,1,625.00,0.00,M,
90,3,PIRU,10,6365,2195,17.3,0,100.53,34.78,1,625.00,0.00,M,
90,3,PIRU,10,6366,2196,14.8,0,72.30,25.24,1,625.00,0.00,M,
90,3,FAGR,2,6367,2197,17.4,0,154.39,38.92,1,625.00,0.00,M,
90,3,PIRU,10,6368,9613,25.8,0,229.81,77.41,1,625.00,0.00,M,
90,3,PIRU,10,6369,2199,10.9,0,37.65,13.34,1,625.00,0.00,M,
90,3,FAGR,2,6370,2200,40.2,0,961.26,181.57,1,625.00,0.00,M,
90,3,FAGR,2,6371,2202,36.0,0,764.72,149.93,1,625.00,0.00,M,
90,3,ACSA,1,6372,2203,27.0,5,118.70,12.37,1,625.00,0.00,M,
90,3,BEAL,3,6373,2204,11.5,0,53.30,11.67,1,625.00,0.00,M,
90,3,BEAL,3,6374,9695,22.3,5,62.47,8.80,1,625.00,0.00,M,
90,3,ACSA,1,6375,2234,14.2,0,86.03,21.05,1,625.00,0.00,M,
90,3,ACSA,1,6376,2235,22.2,0,267.80,57.21,1,625.00,0.00,M,
90,3,ACSA,1,6377,8804,30.3,0,577.38,111.00,1,625.00,0.00,M,I
90,3,ACSA,1,6378,9013,22.5,5,78.24,8.37,1,625.00,0.00,M,
90,3,ACSA,1,6379,0,11.1,5,14.21,1.69,1,625.00,0.00,M,
90,3,ACSA,1,6380,0,22.4,5,77.43,8.29,1,625.00,0.00,M,
90,3,FAGR,2,6381,0,4.2,0,5.15,2.10,1,0.00,75.60,M,
90,3,FAGR,2,6382,0,2.8,0,1.96,0.90,1,0.00,75.60,M,
90,3,FAGR,2,6383,0,5.9,0,11.69,4.28,1,0.00,75.60,M,
90,3,FAGR,2,6384,0,4.9,0,7.46,2.90,1,0.00,75.60,M,
90,3,FAGR,2,6385,0,4.0,0,4.58,1.89,1,0.00,75.60,M,
90,3,FAGR,2,6386,0,6.0,0,12.18,4.43,1,0.00,75.60,M,
90,3,FAGR,2,6387,0,6.2,0,13.19,4.75,1,0.00,75.60,M,
90,3,FAGR,2,6388,0,5.2,0,8.61,3.28,1,0.00,75.60,M,
90,3,FAGR,2,6389,0,6.1,0,12.68,4.59,1,0.00,75.60,M,
90,3,FAGR,2,6390,0,6.5,0,14.79,5.24,1,0.00,75.60,M,
90,3,FAGR,2,6391,0,2.1,0,1.01,0.50,1,0.00,75.60,M,
90,3,FAGR,2,6392,0,4.6,0,6.41,2.54,1,0.00,75.60,M,
90,3,FAGR,2,6393,0,2.2,0,1.12,0.55,1,0.00,75.60,M,
90,3,FAGR,2,6394,0,2.0,0,0.90,0.45,1,0.00,75.60,M,
90,3,FAGR,2,6395,0,2.9,0,2.13,0.97,1,0.00,75.60,M,
90,3,FAGR,2,6396,0,7.2,0,18.94,6.49,1,0.00,75.60,M,
90,3,FAGR,2,6397,0,3.9,0,4.31,1.80,1,0.00,75.60,M,
90,3,FAGR,2,6398,0,3.8,0,4.05,1.70,1,0.00,75.60,M,
90,3,FAGR,2,6399,0,3.9,0,4.31,1.80,1,0.00,75.60,M,
90,3,FAGR,2,6400,0,5.0,0,7.83,3.02,1,0.00,75.60,M,
90,3,FAGR,2,6401,0,6.1,0,12.68,4.59,1,0.00,75.60,M,
90,3,FAGR,2,6402,0,5.0,0,7.83,3.02,1,0.00,75.60,M,
90,3,FAGR,2,6403,0,4.1,0,4.86,1.99,1,0.00,75.60,M,
90,3,FAGR,2,6404,0,3.4,0,3.10,1.35,1,0.00,75.60,M,
90,3,FAGR,2,6405,0,4.2,0,5.15,2.10,1,0.00,75.60,M,
90,3,PIRU,10,6406,0,5.6,0,9.03,3.26,1,0.00,75.60,M,
91,4,ACSA,1,6407,2393,43.0,3,1328.83,224.70,1,625.00,0.00,M,
91,4,ACSA,1,6408,2394,22.0,5,74.26,7.97,1,625.00,0.00,M,
91,4,ACSA,1,6409,2395,20.2,0,211.30,46.52,1,625.00,0.00,M,
91,4,ACSA,1,6410,2396,25.5,5,104.29,10.96,1,625.00,0.00,M,
91,4,ACSA,1,6411,2397,11.2,5,14.53,1.73,1,625.00,0.00,M,
91,4,ACSA,1,6412,2398,24.4,0,338.85,70.17,1,625.00,0.00,M,
91,4,ACSA,1,6413,9616,22.5,5,78.24,8.37,1,625.00,0.00,M,
91,4,ACSA,1,6414,2400,18.8,0,176.23,39.68,1,625.00,0.00,M,
91,4,FAGR,2,6415,2415,13.4,5,22.05,3.30,1,625.00,0.00,M,
91,4,FAGR,2,6416,2416,16.4,0,134.66,34.66,1,625.00,0.00,M,
91,4,ACSA,1,6417,2417,32.6,0,688.28,128.95,1,625.00,0.00,M,
91,4,ACSA,1,6418,2418,27.1,5,119.70,12.47,1,625.00,0.00,M,
91,4,ACSA,1,6419,2419,15.4,5,31.81,3.60,1,625.00,0.00,M,
91,4,ACSA,1,6420,2420,31.1,0,614.24,117.02,1,625.00,0.00,M,
91,4,FAGR,2,6421,2426,24.0,0,319.40,71.96,1,625.00,0.00,M,
91,4,FAGR,2,6422,2427,24.5,5,86.52,10.63,1,625.00,0.00,M,
91,4,BEAL,3,6423,2428,19.3,4,138.54,10.57,1,625.00,0.00,M,
91,4,ACSA,1,6424,2429,17.0,0,136.46,31.68,1,625.00,0.00,M,
91,4,ACSA,1,6425,2454,28.6,0,500.96,98.29,1,625.00,0.00,M,
91,4,FAGR,2,6426,2455,25.6,0,368.27,81.14,1,625.00,0.00,M,
91,4,BEAL,3,6427,2456,37.3,0,886.63,203.30,1,625.00,0.00,M,
91,4,ACSA,1,6428,2457,13.7,0,78.44,19.38,1,625.00,0.00,M,
91,4,FAGR,2,6429,2458,13.0,0,78.18,21.83,1,625.00,0.00,M,
91,4,FAGR,2,6430,2459,22.3,5,70.40,8.91,1,625.00,0.00,M,
91,4,FAGR,2,6431,2474,10.1,0,42.86,13.07,1,625.00,0.00,M,
91,4,ACSA,1,6432,2475,47.0,0,1635.13,267.16,1,625.00,0.00,M,
91,4,FAGR,2,6433,2476,19.0,0,188.87,46.17,1,625.00,0.00,M,
91,4,FAGR,2,6434,2477,22.9,0,287.77,65.90,1,625.00,0.00,M,
91,4,ACSA,1,6435,2478,18.2,0,162.32,36.91,1,625.00,0.00,M,
91,4,ACSA,1,6436,2479,23.6,5,87.35,9.28,1,625.00,0.00,M,
91,4,FAGR,2,6437,2480,11.8,0,62.14,17.95,1,625.00,0.00,M,
91,4,ACSA,1,6438,2481,32.0,0,658.11,124.12,1,625.00,0.00,M,
91,4,ACSA,1,6439,2482,25.9,5,108.04,11.33,1,625.00,0.00,M,
91,4,ACSA,1,6440,2483,35.2,0,827.51,150.79,1,625.00,0.00,M,
91,4,BEAL,3,6441,2484,13.3,0,76.90,17.03,1,625.00,0.00,M,
91,4,FAGR,2,6442,2501,19.0,0,188.87,46.17,1,625.00,0.00,M,
91,4,ACSA,1,6443,2502,22.1,0,264.79,56.65,1,625.00,0.00,M,
91,4,ACSA,1,6444,2503,10.2,0,36.49,9.76,1,625.00,0.00,M,
91,4,BEAL,3,6445,2504,10.1,0,38.32,8.29,1,625.00,0.00,M,
91,4,ACSA,1,6446,2505,21.7,0,252.96,54.43,1,625.00,0.00,M,
91,4,FAGR,2,6447,2506,17.0,0,146.33,37.19,1,625.00,0.00,M,
91,4,ACSA,1,6448,2507,26.7,5,115.75,12.08,1,625.00,0.00,M,
91,4,ACSA,1,6449,0,12.7,5,19.85,2.31,1,625.00,0.00,M,
91,4,FAGR,2,6450,0,4.8,0,7.10,2.78,1,0.00,76.20,M,
91,4,FAGR,2,6451,0,2.3,0,1.24,0.60,1,0.00,76.20,M,
91,4,FAGR,2,6452,0,4.6,0,6.41,2.54,1,0.00,76.20,M,
91,4,FAGR,2,6453,0,6.6,0,15.34,5.41,1,0.00,76.20,M,
91,4,FAGR,2,6454,0,7.0,0,17.69,6.11,1,0.00,76.20,M,
91,4,FAGR,2,6455,0,6.7,0,15.91,5.58,1,0.00,76.20,M,
91,4,FAGR,2,6456,0,2.8,0,1.96,0.90,1,0.00,76.20,M,
91,4,FAGR,2,6457,0,4.0,0,4.58,1.89,1,0.00,76.20,M,
91,4,FAGR,2,6458,0,3.2,0,2.69,1.19,1,0.00,76.20,M,
91,4,FAGR,2,6459,0,2.8,0,1.96,0.90,1,0.00,76.20,M,
91,4,FAGR,2,6460,0,2.1,0,1.01,0.50,1,0.00,76.20,M,
91,4,FAGR,2,6461,0,3.0,0,2.31,1.04,1,0.00,76.20,M,
91,4,FAGR,2,6462,0,3.8,0,4.05,1.70,1,0.00,76.20,M,
91,4,FAGR,2,6463,0,4.5,0,6.08,2.42,1,0.00,76.20,M,
91,4,FAGR,2,6464,0,3.7,0,3.80,1.61,1,0.00,76.20,M,
91,4,FAGR,2,6465,0,3.6,0,3.56,1.52,1,0.00,76.20,M,
91,4,FAGR,2,6466,0,3.5,0,3.33,1.43,1,0.00,76.20,M,
91,4,FAGR,2,6467,0,4.0,0,4.58,1.89,1,0.00,76.20,M,
91,4,FAGR,2,6468,0,5.6,0,10.31,3.83,1,0.00,76.20,M,
91,4,FAGR,2,6469,0,3.0,0,2.31,1.04,1,0.00,76.20,M,
91,4,FAGR,2,6470,0,3.2,0,2.69,1.19,1,0.00,76.20,M,
91,4,FAGR,2,6471,0,2.6,0,1.65,0.77,1,0.00,76.20,M,
91,4,FAGR,2,6472,0,4.5,0,6.08,2.42,1,0.00,76.20,M,
91,4,FAGR,2,6473,0,5.6,0,10.31,3.83,1,0.00,76.20,M,
91,4,FAGR,2,6474,0,3.4,3,3.10,1.35,1,0.00,76.20,M,
91,4,FAGR,2,6475,0,3.0,3,2.31,1.04,1,0.00,76.20,M,
92,4,ACSA,1,6476,2683,24.5,0,342.30,70.79,1,625.00,0.00,M,
92,4,ACSA,1,6477,2684,34.9,0,810.74,148.19,1,625.00,0.00,M,
92,4,ACSA,1,6478,2685,21.0,5,66.63,7.20,1,625.00,0.00,M,
92,4,ACSA,1,6479,2686,22.5,5,78.24,8.37,1,625.00,0.00,M,
92,4,BEAL,3,6480,2687,21.5,5,57.63,8.06,1,625.00,0.00,M,
92,4,ACSA,1,6481,2688,17.4,5,42.69,4.74,1,625.00,0.00,M,
92,4,FAGR,2,6482,2689,12.5,0,71.25,20.17,1,625.00,0.00,M,
92,4,ACSA,1,6483,2690,19.1,0,183.44,41.10,1,625.00,0.00,M,
92,4,ACSA,1,6484,2691,20.1,0,208.67,46.01,1,625.00,0.00,M,
92,4,ACSA,1,6485,2692,21.7,5,71.93,7.73,1,625.00,0.00,M,
92,4,FAGR,2,6486,2693,11.3,3,56.06,16.44,1,625.00,0.00,M,
92,4,FAGR,2,6487,2717,30.6,3,542.25,112.36,1,625.00,0.00,M,
92,4,FAGR,2,6488,2718,46.1,0,1270.43,229.21,1,625.00,0.00,M,
92,4,ACSA,1,6489,9632,21.4,0,244.28,52.80,1,625.00,0.00,M,
92,4,ACSA,1,6490,2720,18.0,0,157.83,36.01,1,625.00,0.00,M,
92,4,ACSA,1,6491,2721,27.6,0,459.18,91.21,1,625.00,0.00,M,
92,4,ACSA,1,6492,2722,29.9,3,558.29,107.85,1,625.00,0.00,M,
92,4,FAGR,2,6493,2723,10.9,0,51.44,15.27,1,625.00,0.00,M,
92,4,ACSA,1,6494,2724,16.8,0,132.40,30.85,1,625.00,0.00,M,
92,4,FAGR,2,6495,2725,14.6,0,102.72,27.54,1,625.00,0.00,M,
92,4,ACSA,1,6496,2730,53.1,0,2167.39,337.48,1,625.00,0.00,M,
92,4,FAGR,2,6497,2731,45.6,4,913.83,54.58,1,625.00,0.00,M,
92,4,FAGR,2,6498,2732,33.6,0,661.55,132.77,1,625.00,0.00,M,
92,4,ACSA,1,6499,2733,13.0,0,68.50,17.18,1,625.00,0.00,M,
92,4,FAGR,2,6500,2734,41.0,4,739.63,45.55,1,625.00,0.00,M,
92,4,FAGR,2,6501,2735,27.9,4,333.44,23.05,1,625.00,0.00,M,
92,4,FAGR,2,6502,2736,11.0,0,52.57,15.56,1,625.00,0.00,M,
92,4,FAGR,2,6503,7877,32.4,0,612.52,124.47,1,625.00,0.00,M,
92,4,FAGR,2,6504,7878,44.5,5,298.69,30.68,1,625.00,0.00,M,
92,4,ACSA,1,6505,0,14.2,5,26.11,2.99,1,625.00,0.00,M,
92,4,ACSA,1,6506,0,8.6,0,23.37,6.52,1,0.00,74.10,M,
92,4,FAGR,2,6507,0,2.5,0,1.51,0.71,1,0.00,74.10,M,
92,4,FAGR,2,6508,0,4.2,0,5.15,2.10,1,0.00,74.10,M,
92,4,FAGR,2,6509,0,3.6,0,3.56,1.52,1,0.00,74.10,M,
92,4,FAGR,2,6510,0,2.9,3,2.13,0.97,1,0.00,74.10,M,
92,4,FAGR,2,6511,0,5.1,0,8.22,3.15,1,0.00,74.10,M,
92,4,FAGR,2,6512,0,3.5,0,3.33,1.43,1,0.00,74.10,M,
92,4,FAGR,2,6513,0,3.5,0,3.33,1.43,1,0.00,74.10,M,
92,4,FAGR,2,6514,0,4.2,0,5.15,2.10,1,0.00,74.10,M,
92,4,FAGR,2,6515,0,3.6,0,3.56,1.52,1,0.00,74.10,M,
92,4,FAGR,2,6516,0,3.6,0,3.56,1.52,1,0.00,74.10,M,
92,4,FAGR,2,6517,0,5.0,0,7.83,3.02,1,0.00,74.10,M,
92,4,FAGR,2,6518,0,5.7,0,10.76,3.98,1,0.00,74.10,M,
92,4,FAGR,2,6519,0,3.0,0,2.31,1.04,1,0.00,74.10,M,
92,4,FAGR,2,6520,0,4.4,0,5.76,2.31,1,0.00,74.10,M,
92,4,FAGR,2,6521,0,3.9,0,4.31,1.80,1,0.00,74.10,M,
92,4,FAGR,2,6522,0,2.7,0,1.80,0.84,1,0.00,74.10,M,
92,4,FAGR,2,6523,0,4.4,0,5.76,2.31,1,0.00,74.10,M,
92,4,FAGR,2,6524,0,5.5,0,9.87,3.69,1,0.00,74.10,M,
92,4,FAGR,2,6525,0,2.5,0,1.51,0.71,1,0.00,74.10,M,
92,4,FAGR,2,6526,0,3.5,0,3.33,1.43,1,0.00,74.10,M,
92,4,FAGR,2,6527,0,3.5,0,3.33,1.43,1,0.00,74.10,M,
92,4,FAGR,2,6528,0,3.4,3,3.10,1.35,1,0.00,74.10,M,
92,4,FAGR,2,6529,0,2.6,3,1.65,0.77,1,0.00,74.10,M,
92,4,FAGR,2,6530,0,3.9,0,4.31,1.80,1,0.00,74.10,M,
92,4,FAGR,2,6531,0,3.7,0,3.80,1.61,1,0.00,74.10,M,
92,4,FAGR,2,6532,0,3.9,0,4.31,1.80,1,0.00,74.10,M,
92,4,FAGR,2,6533,0,3.7,0,3.80,1.61,1,0.00,74.10,M,
92,4,ACPE,6,6534,0,2.5,0,0.98,0.55,1,0.00,74.10,M,
93,4,ACSA,1,6535,6494,31.9,0,653.16,123.32,1,625.00,0.00,M,
93,4,ACSA,1,6536,6495,17.5,0,146.92,33.81,1,625.00,0.00,M,
93,4,FAGR,2,6537,8582,34.7,4,526.90,34.09,1,625.00,0.00,M,
93,4,ACSA,1,6538,6657,16.6,0,128.41,30.02,1,625.00,0.00,M,
93,4,ACSA,1,6539,9643,24.3,5,93.42,9.88,1,625.00,0.00,M,
93,4,ACRU,13,6540,6659,25.0,0,393.51,79.85,1,625.00,0.00,M,
93,4,FAGR,2,6541,6660,42.9,0,1098.04,202.93,1,625.00,0.00,M,
93,4,FAGR,2,6542,6661,11.0,0,52.57,15.56,1,625.00,0.00,M,
93,4,ACSA,1,6543,6662,21.4,0,244.28,52.80,1,625.00,0.00,M,
93,4,ACSA,1,6544,6663,29.0,0,518.24,101.19,1,625.00,0.00,M,
93,4,FAGR,2,6545,6664,13.0,0,78.18,21.83,1,625.00,0.00,M,
93,4,ACSA,1,6546,6665,26.5,5,113.80,11.89,1,625.00,0.00,M,
93,4,BEAL,3,6547,6731,17.1,0,143.40,32.26,1,625.00,0.00,M,
93,4,ACSA,1,6548,6732,12.5,0,61.89,15.69,1,625.00,0.00,M,
93,4,FAGR,2,6549,6733,38.0,0,855.81,164.75,1,625.00,0.00,M,
93,4,BEAL,3,6550,6734,28.2,5,103.75,15.32,1,625.00,0.00,M,
93,4,FAGR,2,6551,6735,19.6,0,202.72,49.02,1,625.00,0.00,M,
93,4,FAGR,2,6552,6772,10.1,0,42.86,13.07,1,625.00,0.00,M,
93,4,FAGR,2,6553,6773,18.0,0,166.90,41.57,1,625.00,0.00,M,
93,4,ACRU,13,6554,6774,21.9,0,286.53,60.67,1,625.00,0.00,M,
93,4,FAGR,2,6555,6775,19.1,0,191.14,46.64,1,625.00,0.00,M,
93,4,ACSA,1,6556,6776,12.1,0,56.89,14.55,1,625.00,0.00,M,
93,4,ACSA,1,6557,6777,15.0,0,99.06,23.86,1,625.00,0.00,M,
93,4,FAGR,2,6558,6778,12.7,0,73.98,20.83,1,625.00,0.00,M,
93,4,FAGR,2,6559,6779,25.8,0,374.61,82.32,1,625.00,0.00,M,
93,4,FAGR,2,6560,6780,18.5,0,177.71,43.85,1,625.00,0.00,M,
93,4,FAGR,2,6561,6781,16.3,0,132.77,34.24,1,625.00,0.00,M,
93,4,FAGR,2,6562,6782,43.8,3,1145.41,210.22,1,625.00,0.00,M,
93,4,FAGR,2,6563,6783,32.3,0,608.52,123.78,1,625.00,0.00,M,
93,4,FAGR,2,6564,6784,25.9,4,284.21,20.11,1,625.00,0.00,M,
93,4,ACSA,1,6565,6785,14.8,0,95.70,23.14,1,625.00,0.00,M,
93,4,FAGR,2,6566,6786,31.9,3,592.61,121.06,1,625.00,0.00,M,
93,4,FAGR,2,6567,6787,25.4,0,361.98,79.97,1,625.00,0.00,M,
93,4,ACSA,1,6568,6801,27.5,0,455.11,90.51,1,625.00,0.00,M,
93,4,BEAL,3,6569,6802,32.6,0,655.98,150.36,1,625.00,0.00,M,
93,4,FAGR,2,6570,6803,23.5,0,304.82,69.18,1,625.00,0.00,M,
93,4,FAGR,2,6571,0,11.0,5,13.83,2.21,1,625.00,0.00,M,
93,4,BEAL,3,6572,0,15.5,5,27.45,3.58,1,625.00,0.00,M,
93,4,BEAL,3,6573,0,24.5,5,76.73,11.02,1,625.00,0.00,M,
93,4,BEAL,3,6574,0,51.1,4,1127.68,97.52,1,625.00,0.00,M,
93,4,BEAL,3,6575,0,12.4,5,16.26,2.02,1,625.00,0.00,M,
93,4,BEAL,3,6576,0,19.0,5,43.72,5.95,1,625.00,0.00,M,
93,4,ACSA,1,6577,0,8.6,0,23.37,6.52,1,0.00,74.70,M,
93,4,FAGR,2,6578,0,3.1,0,2.49,1.11,1,0.00,74.70,M,
93,4,FAGR,2,6579,0,3.4,0,3.10,1.35,1,0.00,74.70,M,
93,4,FAGR,2,6580,0,4.0,0,4.58,1.89,1,0.00,74.70,M,
93,4,FAGR,2,6581,0,3.1,0,2.49,1.11,1,0.00,74.70,M,
93,4,FAGR,2,6582,0,4.4,0,5.76,2.31,1,0.00,74.70,M,
93,4,FAGR,2,6583,0,3.1,0,2.49,1.11,1,0.00,74.70,M,
93,4,FAGR,2,6584,0,4.3,0,5.45,2.20,1,0.00,74.70,M,
93,4,FAGR,2,6585,0,2.2,0,1.12,0.55,1,0.00,74.70,M,
93,4,FAGR,2,6586,0,9.1,0,33.36,10.54,1,0.00,74.70,M,
93,4,FAGR,2,6587,0,2.5,0,1.51,0.71,1,0.00,74.70,M,
93,4,FAGR,2,6588,0,2.3,0,1.24,0.60,1,0.00,74.70,M,
93,4,FAGR,2,6589,0,3.6,0,3.56,1.52,1,0.00,74.70,M,
93,4,FAGR,2,6590,0,5.6,0,10.31,3.83,1,0.00,74.70,M,
93,4,FAGR,2,6591,0,3.3,0,2.89,1.27,1,0.00,74.70,M,
93,4,FAGR,2,6592,0,4.5,0,6.08,2.42,1,0.00,74.70,M,
93,4,FAGR,2,6593,0,4.7,0,6.75,2.66,1,0.00,74.70,M,
93,4,FAGR,2,6594,0,4.3,0,5.45,2.20,1,0.00,74.70,M,
93,4,FAGR,2,6595,0,2.2,0,1.12,0.55,1,0.00,74.70,M,
93,4,FAGR,2,6596,0,3.1,0,2.49,1.11,1,0.00,74.70,M,
93,4,FAGR,2,6597,0,5.7,0,10.76,3.98,1,0.00,74.70,M,
93,4,FAGR,2,6598,0,6.6,3,15.34,5.41,1,0.00,74.70,M,
93,4,FAGR,2,6599,0,3.2,0,2.69,1.19,1,0.00,74.70,M,
93,4,FAGR,2,6600,0,3.7,0,3.80,1.61,1,0.00,74.70,M,
93,4,FAGR,2,6601,0,2.2,0,1.12,0.55,1,0.00,74.70,M,
93,4,FAGR,2,6602,0,3.0,0,2.31,1.04,1,0.00,74.70,M,
93,4,FAGR,2,6603,0,4.1,0,4.86,1.99,1,0.00,74.70,M,
94,3,FAGR,2,6604,823,44.0,0,1156.05,211.85,1,625.00,0.00,M,
94,3,FAGR,2,6605,824,31.5,0,576.90,118.36,1,625.00,0.00,M,
94,3,FAGR,2,6606,825,36.7,0,796.07,155.06,1,625.00,0.00,M,
94,3,ACSA,1,6607,826,24.9,0,356.32,73.29,1,625.00,0.00,M,
94,3,ACSA,1,6608,827,23.4,5,85.66,9.11,1,625.00,0.00,M,
94,3,ACSA,1,6609,828,27.6,0,459.18,91.21,1,625.00,0.00,M,
94,3,ACSA,1,6610,829,31.9,0,653.16,123.32,1,625.00,0.00,M,
94,3,ACSA,1,6611,8704,29.1,5,140.41,14.48,1,625.00,0.00,M,
94,3,ACSA,1,6612,9427,26.4,4,328.36,20.13,1,625.00,0.00,M,
94,3,FAGR,2,6613,832,31.0,0,557.53,115.01,1,625.00,0.00,M,
94,3,FAGR,2,6614,833,33.7,0,665.71,133.47,1,625.00,0.00,M,
94,3,FAGR,2,6615,835,33.0,3,636.82,128.60,1,625.00,0.00,M,
94,3,ACSA,1,6616,838,31.2,0,619.03,117.80,1,625.00,0.00,M,
94,3,FAGR,2,6617,841,34.3,0,690.94,137.70,1,625.00,0.00,M,
94,3,BEAL,3,6618,7120,39.5,0,1006.31,230.70,1,625.00,0.00,M,
94,3,FAGR,2,6619,7121,15.3,0,114.60,30.22,1,625.00,0.00,M,
94,3,FAGR,2,6620,7122,15.2,0,112.86,29.83,1,625.00,0.00,M,
94,3,FAGR,2,6621,7123,11.9,0,63.40,18.26,1,625.00,0.00,M,
94,3,ACSA,1,6622,7124,26.7,4,337.09,20.62,1,625.00,0.00,M,
94,3,FAGR,2,6623,7125,12.4,3,69.91,19.85,1,625.00,0.00,M,
94,3,BEAL,3,6624,7126,10.5,0,42.31,9.19,1,625.00,0.00,M,
94,3,FAGR,2,6625,7127,13.4,0,83.98,23.20,1,625.00,0.00,M,
94,3,FAGR,2,6626,7128,11.2,0,54.88,16.14,1,625.00,0.00,M,
94,3,FAGR,2,6627,7129,14.9,0,107.73,28.67,1,625.00,0.00,M,
94,3,ACSA,1,6628,7130,14.8,0,95.70,23.14,1,625.00,0.00,M,
94,3,FAGR,2,6629,7182,16.6,0,138.50,35.49,1,625.00,0.00,M,
94,3,FAGR,2,6630,7183,10.1,0,42.86,13.07,1,625.00,0.00,M,
94,3,FAGR,2,6631,7237,12.2,0,67.26,19.20,1,625.00,0.00,M,
94,3,FAGR,2,6632,7269,11.0,0,52.57,15.56,1,625.00,0.00,M,
94,3,ACSA,1,6633,8702,21.9,0,259.22,55.61,1,625.00,0.00,M,I
94,3,ACSA,1,6634,0,22.3,5,76.64,8.21,1,625.00,0.00,M,
94,3,FAGR,2,6635,0,2.1,0,1.01,0.50,1,0.00,75.60,M,
94,3,FAGR,2,6636,0,5.9,0,11.69,4.28,1,0.00,75.60,M,
94,3,FAGR,2,6637,0,5.5,0,9.87,3.69,1,0.00,75.60,M,
94,3,FAGR,2,6638,0,3.8,0,4.05,1.70,1,0.00,75.60,M,
94,3,FAGR,2,6639,0,6.5,0,14.79,5.24,1,0.00,75.60,M,
94,3,FAGR,2,6640,0,5.1,0,8.22,3.15,1,0.00,75.60,M,
94,3,FAGR,2,6641,0,2.6,0,1.65,0.77,1,0.00,75.60,M,
94,3,FAGR,2,6642,0,7.0,0,17.69,6.11,1,0.00,75.60,M,
94,3,FAGR,2,6643,0,6.8,0,16.49,5.76,1,0.00,75.60,M,
94,3,FAGR,2,6644,0,2.8,3,1.96,0.90,1,0.00,75.60,M,
94,3,FAGR,2,6645,0,2.0,0,0.90,0.45,1,0.00,75.60,M,
94,3,FAGR,2,6646,0,5.4,0,9.44,3.55,1,0.00,75.60,M,
94,3,BEAL,3,6647,0,2.2,0,0.78,0.13,1,0.00,75.60,M,
94,3,BEAL,3,6648,0,2.1,0,0.69,0.12,1,0.00,75.60,M,
94,3,BEAL,3,6649,0,3.2,0,1.99,0.37,1,0.00,75.60,M,
94,3,ACPE,6,6650,0,3.0,4,1.20,0.19,1,0.00,75.60,M,
95,3,FAGR,2,6651,834,33.9,0,674.07,134.88,1,625.00,0.00,M,
95,3,BEAL,3,6652,837,30.9,5,125.77,18.91,1,625.00,0.00,M,
95,3,ACSA,1,6653,838,31.2,0,619.03,117.80,1,625.00,0.00,M,
95,3,ACSA,1,6654,8788,34.5,0,788.66,144.76,1,625.00,0.00,M,
